"cluster","neighbor","sil_width"
1,2,0.338196842972442
3,2,0.307421430368372
3,2,0.329798668489092
1,2,0.474846445710225
2,3,0.208797358084303
3,2,0.350435784182228
1,2,0.305790391986582
3,2,0.0361333688271177
1,2,0.331812687734988
3,2,0.238557795161312
2,1,0.489452979080245
1,2,0.233957336644182
2,1,0.248651920653907
3,2,0.352113398184154
2,3,0.501092119557392
1,2,0.283949989042045
1,2,0.442770352693611
1,2,0.511319066862224
1,2,0.0198398862547653
1,2,0.473078287382099
3,2,0.495981838533302
2,1,0.485538801983105
2,1,0.242928908357722
1,2,0.374237069386471
1,2,0.465382888683006
1,2,0.28486153174254
1,2,0.296939414745733
1,2,0.525945695225947
2,1,0.411527856816832
1,2,0.357107851312306
2,1,0.515497021208267
2,1,0.264437755642882
1,2,0.544517713976116
1,2,0.312542635408738
1,2,0.511319066862224
2,3,0.372626270118288
2,1,0.319252080128853
1,2,0.525945695225947
1,2,0.530661862904801
2,3,0.387777807020388
3,2,0.0687373250642061
1,2,0.556483392642506
1,2,0.442770352693611
3,2,0.317347869001606
3,2,0.441461833350076
3,2,0.425938369165322
2,1,0.0761425060498366
2,3,0.444006100478122
2,3,0.1961350261879
3,2,-0.0546540677321876
3,2,-0.0478444636923866
2,1,0.463741922348361
3,2,0.18815857211193
2,3,0.278624890853553
2,1,0.341059216488214
1,2,0.525945695225947
3,2,0.22595861194706
1,2,0.544727883682668
3,2,0.382632132349498
1,2,0.556613518701924
2,1,0.108519403349779
1,2,0.267539356160123
1,2,0.549122707980193
1,2,0.338196842972442
2,3,0.401153795620272
2,1,0.506150867486864
2,1,0.505493165233464
2,1,0.383480687287827
2,1,0.323777873011871
2,3,0.190660316727344
2,1,0.213092171525363
3,2,0.131164926026053
3,2,0.240780008195448
2,3,0.396900503443424
2,3,0.422669411406885
3,2,-0.00407974774114926
1,2,0.378258177058756
1,2,0.338452111899819
3,2,0.439332747283517
2,1,0.494057551804249
2,3,0.184246375079616
1,2,0.28486153174254
1,2,0.556613518701924
2,1,0.477355537303197
3,2,-0.0396763010471225
1,2,0.35970148456391
1,2,0.474846445710225
1,2,0.465382888683006
1,2,0.192257010509545
2,1,0.23933549062512
2,1,0.385616861292281
1,2,0.549594028845674
1,2,0.436298006318002
1,2,0.442770352693611
1,2,0.357107851312306
1,2,0.233957336644182
1,2,0.556613518701924
2,1,0.422571420839671
1,2,0.330046342013566
1,2,0.544727883682668
1,2,0.553186726482342
2,3,0.112701165406363
3,2,0.124444535423382
1,2,0.539052707359646
1,2,0.446044679727056
1,2,0.465382888683006
2,1,0.342692233622786
2,3,0.172061089521531
2,1,0.0665912397734402
3,2,0.444128578779995
3,2,0.0197525657698908
2,1,0.481563043799979
3,2,0.423214534438667
2,1,0.476024395203986
3,2,0.399499987105552
1,2,0.365706847695787
1,2,0.442770352693611
3,2,0.44216074513021
1,2,0.414175765285837
3,2,0.471583600579521
3,2,-0.00894737749712545
3,2,-0.0252236649454241
1,2,0.0832022798547606
2,3,0.232789480128006
2,3,0.474923452047996
2,3,0.285145105898885
1,2,0.549122707980193
1,2,0.250555020234213
2,1,0.474203460509495
1,2,0.518464849746039
3,2,0.230571889228264
3,2,0.112600234724949
2,1,0.385870953894902
1,2,0.549122707980193
2,3,0.191774632004066
2,3,0.179854263788051
3,1,0.131828174816145
3,2,0.38236870241838
1,2,0.553186726482342
1,2,0.455766888003361
2,1,0.234246967889978
1,2,0.374237069386471
1,2,0.0745602123259192
1,2,0.365274571689304
2,1,0.0830200061051955
3,2,0.352178819321391
2,3,0.360200007251506
3,2,0.474233430295414
3,2,0.442979124326658
1,2,0.365274571689304
2,3,0.0957927504688461
1,3,0.103595646357262
1,2,0.391962206403407
1,2,0.484105018311193
2,1,0.369635921875721
3,2,0.20187461009022
3,2,0.175012791348449
2,1,0.283473751698618
2,1,0.000196805523202463
3,1,0.185805346723505
1,2,0.555223475846625
1,2,0.473078287382099
1,2,0.366533618418073
1,2,0.555223475846625
1,2,0.119896403938181
1,2,0.435239458313127
1,2,0.549594028845674
2,3,0.12237535899253
2,1,0.362630877610691
2,1,0.0151514358868905
1,2,0.530661862904801
1,2,0.345749181761318
3,2,0.191079127748474
2,3,0.408177891997732
1,2,0.365706847695787
2,1,0.426950915951248
1,2,0.334882680893485
1,2,0.0703725926608838
3,2,0.408365546016779
1,2,0.384139850319452
2,3,0.399648500560248
1,2,0.446044679727056
1,2,0.499665348382281
2,3,0.399834200501502
3,2,0.0161961626347347
1,2,0.501964003971558
1,2,0.250555020234213
1,2,0.267539356160123
2,1,0.358543840043119
3,2,0.378657945213052
1,2,0.538404677676516
1,2,0.458415060265011
1,2,0.302436313856584
2,3,0.140467512791427
2,3,0.233298940629759
1,2,0.525945695225947
1,2,0.518464849746039
2,1,0.342700325380802
2,3,0.408622783543459
3,2,0.442375249082765
1,2,0.212192291485208
2,1,0.218541669568809
2,3,0.238597769622036
2,1,0.488531065787486
1,2,0.202425047458106
1,2,0.555510482122107
1,2,0.555223475846625
2,3,0.283653425092096
3,2,0.340982989422415
1,2,0.549122707980193
3,2,-0.0392055117530632
2,1,0.154259495738229
1,2,0.518464849746039
2,3,0.142198035261126
2,1,0.351720796699497
2,1,0.260693774523883
2,1,0.503140845253787
1,2,0.337745647213797
1,2,0.35970148456391
2,1,0.411147911080576
1,2,0.446044679727056
1,2,0.357107851312306
2,1,0.1293759011734
3,2,0.346175749311026
3,2,0.295256842359325
1,2,0.344219840289641
1,2,0.525945695225947
1,2,0.330046342013566
3,2,0.329472083659027
3,2,0.379992489642624
3,2,0.433427485588337
1,2,0.113148461501881
1,2,0.296724941153312
1,2,0.51634210514127
3,2,0.0988722293487404
1,2,0.556483392642506
2,3,0.1482023517005
2,1,0.502041219540377
3,2,0.308647705533048
1,2,0.553186726482342
1,2,0.28486153174254
3,2,0.372692250740253
1,2,0.0327472274413677
2,3,0.360599546011074
2,1,0.478651204710318
3,2,0.463513393478984
1,2,0.539052707359646
3,1,0.224952103086964
2,3,0.517105027905866
1,2,0.374237069386471
1,2,0.511319066862224
1,2,0.495437418013068
1,2,0.549594028845674
1,2,0.332950218345247
1,2,0.473078287382099
1,2,0.217702406550789
2,3,0.269299200414707
1,2,0.556483392642506
3,2,0.148284928617389
2,1,0.243388632645562
1,2,0.555223475846625
2,1,0.322619857060757
2,1,0.509183742840414
1,2,0.217702406550789
1,2,0.442770352693611
2,1,0.488311171619628
2,1,0.394757383383169
1,2,0.397339320759612
1,2,0.521626059873923
1,2,0.538404677676516
3,2,0.484616945360366
2,1,0.488778081683623
2,3,0.249836725870323
1,2,0.555223475846625
2,3,0.330346805798321
2,1,0.364421212205737
1,2,0.311493073522323
3,2,0.10856867255434
1,2,0.544727883682668
1,2,0.233957336644182
1,2,0.361001198536019
2,3,0.425415116536748
1,2,0.365274571689304
1,2,0.499665348382281
3,2,0.29669660197658
1,2,0.556483392642506
2,3,0.270357391258327
3,2,-0.00554059835803866
1,2,0.0565330795652305
1,2,0.446044679727056
1,2,0.407051638520724
2,1,0.318530900077658
1,2,0.356286259478183
3,2,0.474725015866036
2,1,0.482039056743127
3,2,0.32890014181838
2,1,0.513304213308421
1,2,0.511319066862224
3,2,0.329502564014002
1,2,0.458415060265011
1,2,0.549594028845674
2,1,0.403630847146037
1,2,0.36056446366934
3,2,0.0844197251816274
3,2,0.45656173159397
2,3,0.254351736146687
2,3,0.0746852834107506
3,2,0.12757911378765
3,2,-0.0301989454339906
2,3,0.252915850259566
2,3,0.39617857134135
2,1,0.170995714841804
1,2,0.331812687734988
3,2,0.38103075760646
2,1,0.36992089435378
3,2,0.115704806057747
1,2,0.511319066862224
1,2,0.532849672576404
1,2,0.267539356160123
2,1,0.39510413926566
2,1,0.257516603601491
1,2,0.549122707980193
1,2,0.556483392642506
3,2,0.475048898247656
1,2,0.391962206403407
2,1,0.325577804547345
1,2,0.0730053180578337
1,2,0.544727883682668
1,2,0.331812687734988
2,3,0.341743908259225
2,1,-0.00320267333228811
2,1,0.470528382468202
1,2,0.538404677676516
1,2,0.302436313856584
1,2,0.397339320759612
1,2,0.465382888683006
1,2,0.160408944507962
2,3,0.29498820931522
1,2,0.452106275681621
2,1,0.256707142348322
3,2,0.480636084909188
1,2,0.552725174210325
1,2,0.217702406550789
1,2,0.217702406550789
1,2,0.549594028845674
1,2,0.525945695225947
1,2,0.484105018311193
3,2,0.425837207770534
1,2,0.391962206403407
2,3,0.519132150682345
1,2,0.544517713976116
1,2,0.43993842076874
2,3,0.154823324538533
1,2,0.552725174210325
1,2,0.368907662206589
1,2,0.35970148456391
3,2,0.354266668278456
1,2,0.465382888683006
1,2,0.331812687734988
1,2,0.555510482122107
3,2,0.216321650940291
3,2,0.476071068426576
1,2,0.36056446366934
1,2,0.544727883682668
1,2,0.34329076374366
1,2,0.216938266680796
2,1,0.358286112733737
1,2,0.552725174210325
1,2,0.387724466974771
3,2,0.460234351656398
1,2,0.28486153174254
1,2,0.298950035234746
1,2,0.549122707980193
1,2,0.474835852338465
1,2,0.359322976866663
1,2,0.413520507730275
3,2,0.33176558846069
2,3,0.281745983457061
1,2,0.549594028845674
1,2,0.556483392642506
2,3,0.099339696646377
3,2,0.458436771120753
2,1,0.245782904785488
2,1,0.498426960617184
3,2,0.294946043909746
2,1,0.355580073563691
3,2,0.479657557483637
1,2,0.455766888003361
1,2,0.302436313856584
2,1,0.513665733398935
3,2,0.146062277893281
1,2,0.499665348382281
2,1,0.298507185079958
1,2,0.474846445710225
3,2,0.37521633059344
2,1,0.517298900089141
1,2,0.556613518701924
3,2,0.289380275756676
2,3,0.485529491801537
2,3,0.394282259800237
2,1,0.312400357413196
1,2,0.270260322304709
1,2,0.530661862904801
2,3,0.400131663446502
1,2,0.555223475846625
3,2,0.0938072485066437
3,2,0.451421676751246
1,2,0.409385065326515
1,2,0.552725174210325
1,2,0.518464849746039
3,2,0.263931897399153
2,1,0.356827937130851
1,2,0.544727883682668
2,1,0.491681946738022
1,2,0.553186726482342
1,2,0.366365913632309
2,1,0.383537015109669
2,1,0.351488892813074
1,2,0.0754799313125261
1,2,0.319172941606399
1,2,0.062911859844213
1,2,0.442770352693611
2,1,0.466686346808504
1,2,0.525945695225947
1,2,0.217702406550789
3,2,0.0558280218865213
3,2,0.175758152821566
3,2,0.276030328556929
1,2,0.208260527311057
2,1,0.401171692516251
1,2,0.217702406550789
1,2,0.356286259478183
2,1,0.415722834441584
1,2,0.556483392642506
2,1,0.144960202127898
1,2,0.35970148456391
2,1,0.367716511162879
1,2,0.532849672576404
2,3,0.16088788695576
1,2,0.426526963594928
2,3,0.491461433121153
2,1,0.486084846826758
1,2,0.366533618418073
1,2,0.526790633605849
3,2,0.217541590199569
1,2,0.556613518701924
1,2,0.338196842972442
1,2,0.305790391986582
1,2,0.231816596627986
1,2,0.28486153174254
1,2,0.374237069386471
2,3,0.134661824569993
1,3,0.076584586677503
2,1,0.240617233269422
2,1,0.510868527826265
1,2,0.458415060265011
1,2,0.0533676857870007
1,2,0.521626059873923
1,2,0.250555020234213
2,1,0.500096676018138
1,2,0.544517713976116
2,1,0.198822569066184
1,2,0.518464849746039
3,2,0.146212350376116
1,2,0.446044679727056
1,2,0.330046342013566
1,2,0.257555965398024
2,1,0.312542294876964
3,2,0.226389164319935
3,2,-0.0117880644952866
1,2,0.202776106364313
3,2,0.0819649657173751
2,1,0.071477582551905
1,2,0.378258177058756
2,1,0.335341039331994
1,2,0.556483392642506
1,2,0.499665348382281
1,2,0.426526963594928
2,3,0.462962474218112
2,1,0.126633445826888
3,2,0.215609896407406
2,1,0.428938910240119
1,2,0.538404677676516
2,3,0.0477522090764537
1,2,0.217702406550789
3,2,0.194872219756166
1,2,0.555223475846625
2,1,0.40881912668948
3,2,0.142560619718752
1,2,0.486816926034295
3,2,0.485088648511756
2,1,0.448688490812673
1,2,0.486816926034295
2,1,-0.0219140005635479
2,3,0.164894214997805
2,3,0.272859430914811
2,1,0.503048360014084
3,2,0.151308217666886
1,2,0.28486153174254
1,2,0.455766888003361
1,2,0.235133531182261
1,2,0.501964003971558
1,2,0.537705015143369
1,2,0.486816926034295
1,2,0.511319066862224
1,2,0.210702694652491
3,2,0.475389659102232
1,2,0.286645883579343
2,3,0.0999551468066656
3,2,0.495096835822384
2,1,0.0300500831907353
1,2,0.332950218345247
2,1,0.272138049336183
3,2,0.482482253025588
1,2,0.28486153174254
1,2,0.426526963594928
1,2,0.337745647213797
2,3,0.213468544645404
3,2,0.182400727856467
2,3,0.101743449773882
1,2,0.544727883682668
1,2,0.549594028845674
1,2,0.473078287382099
2,3,0.22935563755271
2,1,-0.0252255334071281
1,2,0.409385065326515
2,3,0.275012501071511
1,2,0.465382888683006
1,2,0.361001198536019
2,1,0.109204471326611
3,2,-0.0249643697151226
3,2,0.42348025726577
2,1,0.496443347426806
1,2,0.292387295569821
1,2,0.366365913632309
1,2,0.338452111899819
1,2,0.250555020234213
1,2,0.391962206403407
1,2,0.337745647213797
3,2,0.243750596564332
2,1,0.391670580034684
3,2,0.18171156335098
2,1,0.412036877434786
3,2,0.45389168802259
1,2,0.366365913632309
2,1,0.468267833113491
3,2,0.0100111867023604
1,2,0.532849672576404
2,1,0.358284224458898
2,1,0.503598017666493
2,3,0.380266593929632
3,2,0.35178081014829
1,2,0.511319066862224
1,2,0.356286259478183
1,2,0.555223475846625
2,3,0.210103723660074
2,3,0.0865356133706864
1,2,0.442770352693611
1,2,0.208260527311057
1,2,0.549122707980193
1,2,0.278096817670523
3,2,0.216225531819131
2,1,0.485460558061975
1,2,0.532849672576404
3,2,0.126472445409405
2,3,0.386159810022168
2,1,0.386840960883095
1,2,0.0727135535210546
2,1,0.00929107271089151
1,2,0.458415060265011
1,2,0.217702406550789
2,1,0.375622104285276
1,2,0.28486153174254
2,3,0.198308069138868
1,2,0.538404677676516
1,2,0.521626059873923
1,2,0.556613518701924
2,1,0.32177642294146
2,3,0.398630060893628
1,2,0.305790391986582
3,2,-0.0333874404240796
3,2,0.072503645914516
1,2,0.409385065326515
1,2,0.00861503949983257
3,2,0.365636231045419
3,2,0.0698078602614374
1,2,0.544727883682668
3,2,-0.047220425569055
1,2,0.556483392642506
3,2,0.375760674946734
1,2,0.351955650974872
2,1,0.0859757307287215
2,1,0.433398408466167
1,2,0.305790391986582
1,2,0.365202372943468
2,1,0.25531021847914
1,2,0.465382888683006
3,2,0.135970752454917
1,2,0.244339763537691
3,2,0.338560513464753
2,3,0.337614587038034
1,2,0.544517713976116
3,2,0.186448547906253
2,1,0.349174316697699
2,3,0.378120921510108
1,2,0.231705289491796
1,2,0.553186726482342
1,2,0.486816926034295
1,2,0.333966373253406
1,2,0.271908254087778
3,2,0.207988955266428
1,2,0.486816926034295
1,2,0.518464849746039
3,2,0.430245515165395
2,1,0.0631508518104932
2,1,0.257475055326404
1,2,0.544727883682668
1,2,0.298950035234746
1,2,0.51046183815661
3,2,0.444440067553696
3,2,0.248708150917299
1,2,0.233957336644182
1,2,0.0691838522836404
3,2,0.293951614541318
2,1,0.289101053450087
1,2,0.555510482122107
1,2,0.320254897665403
1,2,0.320254897665403
2,1,0.426030372111375
2,1,0.442201928491153
1,2,0.530661862904801
2,1,0.494440566862098
1,2,0.556613518701924
3,2,0.44017154207472
1,2,0.499665348382281
3,2,-0.0505353923557257
1,2,0.549594028845674
1,2,0.549594028845674
3,2,0.33460623330378
1,2,0.256250902425745
2,1,0.427703747232949
2,3,0.308002238465922
1,2,0.365706847695787
3,2,0.402132548587226
2,3,0.148581874616099
1,2,0.217702406550789
1,2,0.51046183815661
2,1,0.0907571311414927
2,1,0.202038997602677
3,2,0.473122485589548
2,3,0.453774721458577
2,3,0.484192484407294
3,2,-0.0456641760271366
1,2,0.351955650974872
3,2,0.463075734780712
2,1,0.420032473436868
2,1,0.219119235739495
1,2,0.521626059873923
1,2,0.244339763537691
3,2,0.466122999938104
1,2,0.532849672576404
1,2,0.374237069386471
1,2,0.338196842972442
1,2,0.426367555740559
2,3,0.0923041566014388
2,1,0.278019255284138
2,1,0.315994909284673
2,1,0.120599274147086
1,2,0.416773513399025
1,2,0.348407160950696
2,1,0.43275283587539
2,3,0.0977984991787698
1,2,0.484105018311193
2,1,0.419863604012848
3,2,0.401682565171127
2,1,0.337346673237217
1,2,0.544727883682668
1,2,0.35970148456391
3,2,0.414187968805572
1,2,0.544727883682668
3,2,0.437632996103149
2,1,0.141202328233329
1,2,0.244339763537691
2,3,0.29575816857692
1,2,0.501964003971558
2,1,0.341022916643991
1,2,0.267539356160123
2,1,0.474478224425443
1,2,0.555510482122107
1,2,0.538404677676516
1,2,0.539052707359646
3,2,0.417867829895139
2,1,0.343760680043341
3,2,0.207461570275093
2,3,0.339583377671837
2,1,0.442164808107375
1,2,0.484105018311193
2,3,0.251756766848947
2,1,0.491242309214447
3,2,0.107570702636191
1,2,0.267539356160123
2,1,0.457737272051732
3,2,0.251264141768842
1,2,0.338196842972442
3,2,0.150765307424746
1,2,0.458415060265011
2,1,0.221438715556057
2,1,0.358050135527737
2,1,0.468513857190013
1,2,0.511319066862224
1,2,0.544727883682668
3,2,0.394382547977398
1,2,0.35970148456391
1,2,0.455766888003361
1,2,0.552725174210325
2,1,0.395072145304804
1,2,0.549122707980193
2,1,0.267555895148267
1,2,0.530661862904801
2,3,0.208024625624273
2,1,0.395811697008983
1,2,0.312542635408738
1,2,0.486816926034295
3,2,0.342082669922858
1,2,0.391962206403407
1,2,0.407051638520724
2,3,0.440600454886695
2,1,0.419683794865025
1,2,0.298950035234746
2,1,0.207855085370561
2,1,0.286840636655639
1,2,0.246261597587974
1,2,0.405530033040984
2,1,0.185029549495328
1,2,0.556483392642506
1,2,0.484105018311193
1,2,0.231705289491796
1,2,0.499665348382281
2,1,0.0361390376989343
1,2,0.556613518701924
1,2,0.442770352693611
2,1,0.293709575646149
3,2,0.0809531824619071
2,1,0.448480870386866
2,1,0.28525475533247
3,2,0.463088838646637
2,3,0.326960836074439
1,2,0.123635267646101
2,3,0.432197541100681
2,1,0.267639741014543
1,2,0.539052707359646
2,1,0.418697262186476
1,2,0.544727883682668
3,2,0.425372322572343
1,2,0.549594028845674
1,2,0.555510482122107
1,2,0.250555020234213
2,3,0.194129359322579
3,2,0.242563387507914
1,2,0.553186726482342
2,1,0.244396542329238
3,2,0.352406230754568
1,2,0.272189439160118
2,1,0.19814052748104
3,2,-0.0744055635828466
1,2,0.426367555740559
1,2,0.298799188817075
2,1,0.446854908780163
3,2,0.113826373621798
1,2,0.556613518701924
3,2,0.396269947295711
2,1,0.254036109635137
1,2,0.0585154071144546
1,2,0.374237069386471
1,2,0.426526963594928
2,1,0.0423519647401068
3,2,0.479785060123197
2,3,0.295115825376947
2,3,0.458766023158013
2,1,0.435140311832762
2,1,0.409238869097136
3,2,0.215522839546686
2,1,0.0114828062763358
3,2,0.161163117532395
2,3,0.488012652339755
1,2,0.518464849746039
2,1,0.0558058596280109
2,1,0.491045164985463
1,2,0.320563224539362
3,2,0.0810814644892684
1,2,0.552725174210325
1,2,0.544517713976116
1,2,0.455766888003361
2,1,0.413443959064367
1,2,0.518464849746039
1,2,0.556613518701924
3,2,0.163063037449113
3,2,0.168028833779349
2,1,0.265908038808647
2,3,0.146062306781188
1,2,0.170971142033804
3,2,0.240249471824122
2,1,0.372796480651575
2,1,0.509483648240742
2,3,0.313649809655747
1,2,0.225623231173954
2,1,0.495448187511357
2,1,0.104720946003255
1,2,0.486816926034295
1,2,0.525945695225947
2,3,0.469932987295224
2,1,0.494642756868439
1,2,0.320254897665403
1,2,0.465382888683006
2,1,0.290994733138538
1,2,0.549122707980193
2,1,0.498900265920146
2,1,0.0747847813499169
3,2,0.443982086916271
1,2,0.102499162667521
1,2,0.436298006318002
1,2,0.353051176750858
1,2,0.556483392642506
3,2,0.42043087203476
3,2,0.460555033538635
2,3,0.152867359340481
2,3,0.183370318909562
3,2,0.364395158382941
2,1,0.48535970071156
1,2,0.426367555740559
3,2,0.422599586021699
1,2,0.538404677676516
1,2,0.473078287382099
2,1,0.497178641465834
2,1,0.251451894571718
1,2,0.556483392642506
1,2,0.217702406550789
1,2,0.484105018311193
1,2,0.532849672576404
2,1,0.00327424759528392
2,1,0.489054679337681
1,2,0.407051638520724
2,3,0.277549192150045
2,3,0.504712765364862
1,2,0.525945695225947
1,2,0.365274571689304
3,2,0.220700532917419
1,2,0.458415060265011
2,1,0.499284720521827
1,2,0.499665348382281
1,2,0.530661862904801
3,2,0.474566149563148
2,1,0.324854983955077
1,2,0.556613518701924
3,2,0.425048728857336
2,1,0.219460688593486
1,2,0.341685548091326
3,2,0.239217310911868
2,1,0.328293295406383
1,2,0.426367555740559
1,2,0.532849672576404
3,2,0.238224501026862
1,2,0.532849672576404
1,2,0.363307824477805
2,3,0.0698986319310149
2,3,0.231506493661291
2,3,0.369238099571528
3,2,0.477289434616122
2,3,0.225993676417053
1,2,0.458415060265011
1,2,0.458415060265011
1,2,0.397339320759612
1,2,0.332950218345247
2,3,0.284858775162343
1,2,0.348407160950696
2,1,0.461949227978715
2,1,0.522184001655372
1,2,0.455766888003361
2,1,0.425551349522588
3,2,0.358354882383641
2,3,0.200019025815929
1,2,0.556483392642506
2,3,0.0665580168425689
1,2,0.474846445710225
3,2,0.424643762358082
2,3,0.261995408450516
2,1,0.473514258442046
3,2,0.231315634931312
3,2,0.481360107821057
3,2,0.416380243046505
1,2,0.319172941606399
3,2,0.425298112598881
1,2,0.473078287382099
3,1,0.00050019986199206
3,2,0.267952194997554
2,1,0.218657647612187
2,3,0.379250835235237
1,2,0.484105018311193
1,2,0.363867246395051
2,1,0.0984225829419452
2,1,0.343862617209253
3,2,0.407159427279114
1,2,0.446044679727056
1,2,0.414730755121237
1,2,0.0859115611402716
1,2,0.332950218345247
2,1,0.333509425186851
1,2,0.225623231173954
2,1,0.103396640857627
1,2,0.28486153174254
2,1,0.468305932922979
1,2,0.363867246395051
2,3,0.145662298426293
1,2,0.458415060265011
2,1,0.3655163439603
2,1,0.0585421998024623
1,2,0.521626059873923
2,3,0.281680657441725
2,1,0.291017155347767
1,2,0.238995356407201
1,2,0.2518960166859
2,1,0.174454672915154
2,3,0.443937903688303
2,1,0.340569550778802
2,1,0.348562312248151
1,2,0.250555020234213
2,1,0.285299704259568
3,2,0.487303217768172
3,2,0.1197425769939
2,1,0.013542771449552
1,2,0.374237069386471
1,2,0.525945695225947
1,2,0.473078287382099
2,1,0.519894372960905
1,2,0.348407160950696
2,1,0.163001938033051
1,2,0.549122707980193
2,1,0.105555832903195
3,2,0.0471815962718004
1,2,0.0998182473290018
3,2,0.305952274496875
1,2,0.544517713976116
1,2,0.368907662206589
1,2,0.553186726482342
3,2,0.479640319430624
3,2,-0.0690929509372578
3,2,0.448505726975131
3,2,0.442571532465264
2,1,0.441432489110493
1,2,0.499665348382281
2,3,0.291072328898299
1,2,0.544517713976116
1,2,0.338196842972442
1,2,0.363867246395051
1,2,0.173646157334045
2,1,0.2181851697118
3,2,0.448748126719425
1,2,0.332950218345247
1,2,0.474846445710225
1,2,0.350598337067589
2,1,0.288831584950149
2,1,0.484901979902897
1,2,0.416773513399025
1,2,0.217702406550789
3,2,0.416340592261225
1,2,0.493155491060233
1,2,0.549122707980193
1,2,0.366365913632309
2,1,0.469082601974773
2,3,0.153459204039574
1,2,0.442770352693611
3,2,0.142956365624164
1,2,0.0393827845319033
2,3,0.193948366990614
2,3,0.501739497909114
3,2,0.0142939851775648
1,2,0.337745647213797
1,2,0.442770352693611
1,2,0.426367555740559
1,2,0.374237069386471
1,2,0.473078287382099
1,2,0.556613518701924
2,1,0.206324718094127
1,2,0.250555020234213
1,2,0.341685548091326
2,1,0.171392439357555
1,2,0.426367555740559
2,1,0.216519611649402
2,1,0.14631121271742
2,1,0.158647300515369
1,2,0.544727883682668
1,2,0.198696444143433
1,2,0.549122707980193
2,1,0.140312001730416
1,2,0.409385065326515
3,2,0.425734708267488
1,2,0.313222661827346
2,1,0.480922767825542
1,2,0.458415060265011
2,1,0.349809455836879
2,1,0.326297761175112
1,2,0.511319066862224
2,1,0.405307221703148
2,3,0.200853821936709
2,3,0.135677472864806
1,2,0.366997586679213
3,2,0.482675830550791
1,2,0.552725174210325
3,2,0.344745945130716
1,2,0.51046183815661
1,2,0.426367555740559
1,2,0.544517713976116
1,2,0.103622808557344
1,2,0.544727883682668
1,2,0.348407160950696
1,2,0.493155491060233
1,2,0.549122707980193
1,2,0.268520747145584
1,2,0.544727883682668
2,1,0.303442869084871
1,2,0.409385065326515
2,1,0.155737490645746
3,2,0.426168639115877
1,2,0.35970148456391
3,1,-0.0588006728157884
3,2,-0.0175059307479544
2,3,0.215074700896258
1,2,0.267539356160123
1,2,0.499665348382281
3,2,0.456604753817222
3,2,-0.0149286449505882
3,2,0.340191960874412
2,1,0.42389969601135
1,2,0.387724466974771
1,2,0.539052707359646
2,3,0.40868041459465
3,2,0.448102717719455
3,2,0.380550662759872
1,2,0.518464849746039
1,2,0.51046183815661
3,2,0.489048695948094
2,1,0.418531533643694
1,2,0.250555020234213
2,3,0.234250104419332
2,1,0.485050646663442
1,2,0.357107851312306
3,2,0.297013284068838
2,1,0.446370554908874
2,3,0.473836451177514
2,3,0.194217508996079
2,1,0.375068458395365
3,2,0.174649075994613
1,2,0.501964003971558
2,3,0.275145910370628
1,2,0.486816926034295
2,1,0.0839039025439816
1,2,0.549122707980193
1,2,0.538404677676516
1,2,0.257555965398024
1,2,0.0466751836143959
3,2,0.228857645841729
2,3,0.444784880394071
3,2,0.356759018875137
3,2,0.233687384940862
1,2,0.555223475846625
2,3,0.349927385747576
2,1,0.360973729492687
1,2,0.28486153174254
2,1,0.385408769249336
1,2,0.426367555740559
1,2,0.436298006318002
2,1,0.390369370940713
1,2,0.473078287382099
2,1,0.303208204305733
1,2,0.544727883682668
1,2,0.338196842972442
1,2,0.407051638520724
1,3,0.217704074639424
1,2,0.544517713976116
2,1,0.201227961884194
2,1,0.160967705657128
1,2,0.407051638520724
3,2,0.18918603813551
1,2,0.407051638520724
1,2,0.368907662206589
1,2,0.426526963594928
2,3,0.135476434773143
2,3,0.172290623337749
3,2,0.484238117295478
1,2,0.0935444912937549
1,2,0.556613518701924
3,2,0.351030842888406
2,1,0.278316765887202
1,2,0.552725174210325
3,2,0.481779850786916
1,2,0.356286259478183
2,1,0.177339392143654
2,1,0.229224847996552
2,3,0.470244187666144
2,1,0.321774181116169
2,3,0.205965682706325
2,1,0.409113241341137
3,2,0.331117342587874
2,1,0.332208809940975
1,2,0.473078287382099
3,2,0.442028522593229
3,2,0.209756899536791
1,2,0.255415985651083
3,2,0.406642779513379
2,1,0.488892125037249
2,3,0.400194186306246
1,2,0.391962206403407
3,2,0.45826235308679
1,2,0.278096817670523
1,2,0.539052707359646
3,2,0.208860992892446
3,2,0.328496979843301
2,1,0.228159632246963
2,1,0.212598916853844
2,1,0.313942176919653
1,2,0.556613518701924
1,2,0.338196842972442
3,2,0.147703122877071
3,2,0.357679938386574
3,2,0.389527671026264
1,2,0.530661862904801
2,1,0.482567712759797
2,3,0.341770586570805
2,1,0.366892089851788
1,2,0.544727883682668
2,1,0.474796827959598
1,2,0.465382888683006
1,2,0.518464849746039
3,2,0.418019285180892
2,1,0.272143288052721
1,2,0.556483392642506
1,2,0.539052707359646
1,2,0.407738412619287
3,2,0.476843436487249
1,2,0.555510482122107
1,2,0.250555020234213
1,2,0.217702406550789
2,1,0.404373624286082
1,2,0.368907662206589
3,2,0.0335082570057524
2,1,0.0813524089720513
2,3,0.0659827183849035
3,2,0.208913370599912
2,3,0.05855728949025
2,1,0.365349050727876
2,1,0.297801588478031
1,2,0.374237069386471
1,2,0.409385065326515
3,2,0.12073642933186
2,3,0.168464760739788
3,2,0.289673363576773
