"","id_cliente_enc","total_productos","productos_distintos","dias_activos","compras_por_semana","compras_entre_semana","compras_fin_de_semana","kmeans_cluster","hc_cluster"
"1","0000595d5253705a2bf0c6f05ccbb800",101,63,63,11.2222222222222,72,29,2,1
"2","000420e88d1d6032d2a9957576177fee",29,29,0,29,0,29,1,2
"3","0004d0d0b37a6bb1624bfa3981eb159f",55,55,0,55,0,55,1,2
"4","00054553b480893c05f2e044625074ae",18,18,0,18,18,0,1,2
"5","0006ef2f1c591a406fe01da160466230",70,42,9,54.4444444444444,46,24,1,2
"6","0007144f84dec495b2efa9c44fffaae2",2,1,1,14,2,0,1,2
"7","000be44cf2378041e456e9ef21076f32",23,23,0,23,23,0,1,2
"8","000c6c7893fe5d999f9bf2a33094e73e",20,20,0,20,20,0,1,2
"9","000c75b30bb0b237ec817d203e88a54f",44,38,77,4,44,0,2,1
"10","00143712a013f73eef3a8ec1e52b9ef5",26,24,32,5.6875,8,18,2,1
"11","00196f62ac27cc336d2dfa40d73d17e2",172,120,58,20.7586206896552,120,52,3,3
"12","001ee0217c89aff2b727d7faa2447679",27,27,0,27,27,0,1,2
"13","001f016e041f01d40fc8fea87466648e",21,16,21,7,0,21,2,1
"14","002867cbb9f0de2b4678b73bc8d8b3d9",59,51,48,8.60416666666667,45,14,2,1
"15","0029751b7fcfb4dd553d7155370c0198",28,9,55,3.56363636363636,13,15,2,1
"16","002a19892cb891665ec0b77d3730f237",4,4,0,4,4,0,1,2
"17","002b38d6c352e7cbeb439b4e85fb349d",26,26,0,26,26,0,1,2
"18","002b87a72cb020a5d6f5c2008f8b7d36",8,8,0,8,8,0,1,2
"19","002c67b522d2ebb1c89f6fcf18ae7a3f",38,38,0,38,38,0,1,2
"20","002fcad093ac3fa5988b59e53788fd61",10,10,0,10,10,0,1,2
"21","00314f3d0a9d4f4109f66c1206c211a7",123,79,65,13.2461538461538,99,24,3,1
"22","00322c1d439808b60d1e5717956afa8e",27,27,0,27,0,27,1,2
"23","00339bd0db8a3a3070c85e793ca7dd43",41,41,0,41,0,41,1,2
"24","0033f6b64fd807c3ddde4a5b5e3b5f9b",188,109,68,19.3529411764706,151,37,3,3
"25","00341ca1bf2dd3066c42f50685697f31",119,81,49,17,73,46,3,3
"26","00348337ef9c4396c312d06f7cadfbd6",22,22,0,22,22,0,1,2
"27","0036c5bab60f98a6b50e04e81575b9f9",19,19,0,19,19,0,1,2
"28","00374cb7f0170153c519747b4062201b",100,89,40,17.5,100,0,3,3
"29","003bf37f219e80db497e4d15d0e9bb7b",34,34,0,34,34,0,1,2
"30","003d3ebe117cb786a4d73fea8d17319b",148,106,30,34.5333333333333,148,0,3,3
"31","003fa3344cb647a6af3ab9c765e86ad0",118,55,54,15.2962962962963,118,0,3,3
"32","00430a0ba38f0744700f811a45957ff8",93,58,64,10.171875,93,0,2,3
"33","0044a6a27228c3f3022ccda30ebad8a1",20,20,0,20,0,20,1,2
"34","0044a91daa38ca4f9677179baf1e6324",12,12,0,12,0,12,1,2
"35","0045485fae7394dbd5242684564113b2",50,28,67,5.22388059701493,50,0,2,1
"36","00481cf3e91879592a2b8c57eee4f7db",113,84,20,39.55,113,0,3,3
"37","004c295640c8d688391908667270aa31",116,59,88,9.22727272727273,100,16,3,1
"38","004c59dafb02a53e4e2ca68b66053df4",26,26,0,26,26,0,1,2
"39","004c726a1f31128ad5b9f70b9f6f000d",43,43,0,43,43,0,1,2
"40","0050903400103984041efdc280d8da21",93,54,63,10.3333333333333,93,0,2,3
"41","0051bc212b8aa6fda30ecd3f157a08e9",4,4,0,4,4,0,1,2
"42","0051cf4b346d004ad485f15f3948e0a7",18,18,0,18,18,0,1,2
"43","00536f672ef77ce43cc3509ca672e0cd",22,22,0,22,22,0,1,2
"44","00537326bca29d951445cd364b8b5151",72,48,86,5.86046511627907,37,35,2,1
"45","005489dd6890d9947744045d5cdaf630",51,51,0,51,51,0,1,2
"46","0054b10cdd4c0b6272caa58ac0906931",12,12,0,12,12,0,1,2
"47","0055706d5150d3ef95af9023def53033",49,36,42,8.16666666666667,49,0,2,1
"48","005657f891fe26a59ff7c86ecdb3540f",53,43,67,5.53731343283582,53,0,2,1
"49","00565b7300fe472b8ee35c89596b413e",120,87,77,10.9090909090909,120,0,3,3
"50","00581eee4acd753e70eea3bd02139b54",113,69,76,10.4078947368421,113,0,3,3
"51","005a76a5b25a5903ba09f08e41dc2258",33,33,0,33,33,0,1,2
"52","005e6021f9fdda5e1c3a0225cf7102d2",89,65,70,8.9,89,0,2,3
"53","0060a6437f6889b40c6e28330f5022ba",41,41,0,41,41,0,1,2
"54","006170c4fb70220e499415f83a59ef23",94,66,43,15.3023255813953,94,0,2,3
"55","00621b050938aa94253b4907ca3a423c",72,55,40,12.6,72,0,2,3
"56","0068bed782963cd2778a56520a464311",61,37,83,5.14457831325301,45,16,2,1
"57","0068d9eba21504a810eb95043e1a8183",54,54,0,54,54,0,1,2
"58","006943e45e018b299391c85d64609b6e",51,51,0,51,51,0,1,2
"59","006b4dccb949a465d4226584f7f0a7c9",12,12,0,12,12,0,1,2
"60","006d88722f2a0c3b42368a165d918124",55,46,42,9.16666666666667,55,0,2,1
"61","006e1d7694bc4d644adb57585679058f",22,22,0,22,0,22,1,2
"62","00723ea93efad2f4c7b36491a50662b4",22,22,0,22,0,22,1,2
"63","0074424721dab005b017c33a20d42ca0",27,27,0,27,27,0,1,2
"64","0079984b08316a6c59ffc60f2bf2f0fe",146,98,49,20.8571428571429,146,0,3,3
"65","007a7a53e4dbf2be926e1674bd3a471d",12,7,79,1.06329113924051,12,0,2,1
"66","007b62b4c2649d618fcc5fd8413bfcf2",215,119,75,20.0666666666667,208,7,3,3
"67","007bf88e60d8c07bdda696c9ea30fb05",19,19,0,19,19,0,1,2
"68","007e107c419d56f77ee4184799ca8681",50,40,37,9.45945945945946,50,0,2,1
"69","0080422d8ae594ea199ab00659f692cd",151,76,75,14.0933333333333,107,44,3,3
"70","008150ec8b155f32934aeacc578c6f9e",19,19,0,19,19,0,1,2
"71","0081c4cd8a89ed39c1951057e862dfc8",191,90,54,24.7592592592593,191,0,3,3
"72","008274042dc16dba5eaba4eceb7f1313",240,102,77,21.8181818181818,198,42,3,3
"73","00836b98935cc16d3b312c049c57253a",30,25,42,5,0,30,2,1
"74","0084b04f862edbfe9f47e7509c3ecc46",32,32,0,32,32,0,1,2
"75","008627714a75a38c25921ddd208b9d27",28,27,5,39.2,28,0,1,2
"76","0086ba87cb67c80a1e565542f135ea99",22,22,0,22,0,22,1,2
"77","0087cac244a1ce322096a477364f390d",106,82,75,9.89333333333333,106,0,3,3
"78","008a3ed7f5c452b35d7e2f89531b4e40",115,77,35,23,115,0,3,3
"79","008b303d0d819fc99da25c39d42b5e04",31,31,0,31,31,0,1,2
"80","008c694c2477e1a38083c6253f573756",114,78,49,16.2857142857143,114,0,3,3
"81","008eae973088bfdbfb468ffc37d6582d",135,86,27,35,135,0,3,3
"82","00958a22ef3693d3d6934de502ed66a4",212,135,66,22.4848484848485,159,53,3,3
"83","00966047b728d4fe20b60d0d2d25cda5",1,1,0,1,0,1,1,2
"84","0096b145979530ec29b289d05e34d2f8",174,74,86,14.1627906976744,138,36,3,3
"85","0097b3cb2da118aeea2ad9bd2976253c",96,80,58,11.5862068965517,66,30,2,1
"86","009c3f4f114e5150ef8d8663670df60a",184,120,67,19.2238805970149,145,39,3,3
"87","009e7578519824754fad4e17c6569372",4,4,0,4,4,0,1,2
"88","009e91c280e5742d8009b9a3417c19f3",26,17,71,2.56338028169014,26,0,2,1
"89","009f5fe6b557854af99fc59e900245f1",54,46,56,6.75,54,0,2,1
"90","00a2a3ba64bf707e4073b5d42accceac",152,108,61,17.4426229508197,152,0,3,3
"91","00a2e7caacd9bc2dd7d0cd844136d487",8,8,0,8,8,0,1,2
"92","00a6153f68d9cb79514bce57e3dce474",16,16,0,16,16,0,1,2
"93","00a736ee6deb7d8b6de7c8701fbfb276",111,58,76,10.2236842105263,111,0,3,3
"94","00a7621250bfbcd783e476f8f829c998",23,23,0,23,23,0,1,2
"95","00a79e61250cbb98453a901540c82aa0",23,23,0,23,0,23,1,2
"96","00a8f692918c6fbada0e3d763353384a",17,17,0,17,17,0,1,2
"97","00abab2d6d24ec7092b71eb31312a561",39,39,0,39,39,0,1,2
"98","00ad0e40a64e60fea4ee345c1a441280",66,54,58,7.96551724137931,66,0,2,1
"99","00ae694d81a199a390cd0c6954abb070",77,57,28,19.25,77,0,2,1
"100","00b0f6eadb0d8e62e9048dbea5580e46",67,50,74,6.33783783783784,56,11,2,1
"101","00b3d995c6bd6c2caa1270ebd82741c8",8,8,0,8,0,8,1,2
"102","00b3e87c014db217475535de8f76a3b7",194,115,58,23.4137931034483,194,0,3,3
"103","00b54625083cd831dc93fb05bb492394",3,2,6,3.5,3,0,1,1
"104","00b7fbd8a76e2f91a59363333d7af94a",36,36,0,36,36,0,1,2
"105","00b8c37fd3617b2b58261785dd22044e",38,38,0,38,0,38,1,2
"106","00bba0548dcff6c684fd956fc0ec7cc4",132,81,54,17.1111111111111,86,46,3,3
"107","00beec225f1530ca3700029b2eb7cc2f",134,108,52,18.0384615384615,134,0,3,3
"108","00c028cba42fa353966abe28d12834eb",126,90,77,11.4545454545455,126,0,3,3
"109","00c29f0e6b4404a0df36e8538124dba9",11,11,0,11,11,0,1,2
"110","00c2cacef5e78a02cb4fb56cb65f57c3",66,52,67,6.8955223880597,50,16,2,1
"111","00c2e7e0817d3dd043f6626a8223956a",36,36,0,36,36,0,1,2
"112","00c5e197332798a74910d3dd84433c01",20,19,14,10,20,0,1,1
"113","00c8f1db97a57f4ed837b34f21167e53",28,28,0,28,28,0,1,2
"114","00d120f76d0826a47e664f86449e6147",4,4,0,4,0,4,1,2
"115","00d2e4b996a53e737a314c644dffb596",79,60,64,8.640625,79,0,2,3
"116","00d5b0cfc45df385d8aa06c817ca6e04",63,46,28,15.75,63,0,2,1
"117","00d8f59e05d4fc602c2b60ef1f5c96b0",49,35,25,13.72,49,0,2,1
"118","00dc562aa3358d32137ec679cf1dff65",39,32,56,4.875,39,0,2,1
"119","00dd721560ec13f4c8c94e2156662abc",47,47,0,47,47,0,1,2
"120","00ddbabbbe7ea845c60a1f365278761c",68,55,18,26.4444444444444,68,0,1,2
"121","00de9fea9c64c34947f5e4628f3b89df",19,19,0,19,19,0,1,2
"122","00dfad20efe5b87a65a040e2001bf7c3",186,92,79,16.4810126582278,186,0,3,3
"123","00e00a4b719b4d0293e1afb8c7d1ec97",188,111,74,17.7837837837838,164,24,3,3
"124","00e1c9eb4bf398d3c79b3c2161902c9f",40,40,0,40,40,0,1,2
"125","00e4101e6b9034564c1afff043825a9f",60,43,53,7.92452830188679,42,18,2,1
"126","00e4c6295b6b13f9e0ff9e3cbee7317b",63,61,17,25.9411764705882,63,0,1,1
"127","00e4e49669e76521df4e62fe4391a4ce",24,24,0,24,24,0,1,2
"128","00e5828a8bfee3fb438f3adf8b0b41e5",54,45,53,7.13207547169811,54,0,2,1
"129","00e67fd6cffb7670d5181c66e863fc39",83,55,63,9.22222222222222,83,0,2,3
"130","00e7dc9e62b27a5af794c1d9d6d8cb28",34,34,0,34,34,0,1,2
"131","00e9284603630c55b80fd38eebacde57",73,57,78,6.55128205128205,61,12,2,1
"132","00e9c71f0153690a041bf98e4617f282",9,9,0,9,9,0,1,2
"133","00e9f71c178d5b284e3c0fd0878bc199",49,36,26,13.1923076923077,49,0,2,1
"134","00ecfdf106f1723581dd4fbf27d26ba2",11,9,41,1.8780487804878,11,0,2,1
"135","00ef5b1896a86d9a001efb727c2cc962",23,23,0,23,23,0,1,2
"136","00f0971c1d6850eedfc0edfa6e8db1c9",23,23,0,23,23,0,1,2
"137","00f169451bea188e1b5fc2c06734a542",82,50,80,7.175,82,0,2,3
"138","00f24d3c714d477a823a376aa112e318",81,62,36,15.75,81,0,2,1
"139","00f2aa8ff5d133098cb5a9ac242091c2",80,45,82,6.82926829268293,65,15,2,1
"140","00f4f0c3fabb488e8ff013e087242e34",24,24,0,24,0,24,1,2
"141","00f6cb882247551107aa6b97f33a6447",13,5,58,1.56896551724138,13,0,2,1
"142","00f8d8c877b797e53ea8de4888c8a0f0",4,4,0,4,4,0,1,2
"143","00fc26fa93ebac51369d81e6008c8d9b",15,15,0,15,15,0,1,2
"144","00fe24f586fa6a3fa1af4a9b6338520b",40,32,22,12.7272727272727,40,0,2,1
"145","00fec8b424bd9003ee5c6eea0a0c1a54",46,41,17,18.9411764705882,46,0,1,1
"146","00fee70117b2bf30aaeeed67e2bae1a5",225,144,84,18.75,174,51,3,3
"147","010116034fa8d80d682e966ac731e9b5",57,25,89,4.48314606741573,57,0,2,1
"148","0101b91e4ffe0d48edf5e7135c16af44",65,54,32,14.21875,65,0,2,1
"149","01054da50fd5e4de74287bd765859eac",74,59,34,15.2352941176471,74,0,2,1
"150","0106a1ee8583132cfdecc48f8a76a612",21,21,0,21,21,0,1,2
"151","0107da214fb0a1d662ff70d4977d4200",40,34,61,4.59016393442623,23,17,2,1
"152","010a078f0f7cc2665c8979267d8f3298",35,35,0,35,35,0,1,2
"153","010b7b7f5317e7d651fb6b680818e7f7",28,28,0,28,28,0,1,2
"154","010c2be1e82fe2da4fa5f6698e679a34",1,1,0,1,1,0,1,2
"155","01119551e774d4d925728160270e3ec6",58,46,46,8.82608695652174,58,0,2,1
"156","0111c92fd3494221da6e2c9f57ea560d",2,2,0,2,2,0,1,2
"157","0114f7935458391c5460e9509f86a494",32,21,65,3.44615384615385,32,0,2,1
"158","011b220b31c956eab56942fe13250a81",74,64,10,51.8,41,33,1,2
"159","011b2769b1fb71e46ec895d59f4ea7df",50,50,0,50,50,0,1,2
"160","011c5c921213da2f084011083192c3a7",26,26,0,26,26,0,1,2
"161","011c8592b8ba26f99d885620b6e42cf0",12,9,81,1.03703703703704,12,0,2,1
"162","011d9b8ea48c6e103aabed4a86b4598d",83,55,50,11.62,83,0,2,3
"163","011e3017b3bbd2e84f12b75b53312f8b",32,32,0,32,32,0,1,2
"164","01218877a11597f3291d3be8fbf34693",72,48,74,6.81081081081081,72,0,2,3
"165","012326d08825a9239ee48016a7fd5d2a",113,89,68,11.6323529411765,113,0,3,3
"166","0125bb8b0c84dad6e3d71095b00f3824",45,45,0,45,45,0,1,2
"167","01295b7edbad32cdb52a21ab588197c3",38,38,0,38,38,0,1,2
"168","01296f1eb90bd2fce6d5e8103ce813a5",22,22,0,22,0,22,1,2
"169","012a9b7a6616c6120a561c2470d82769",37,37,0,37,37,0,1,2
"170","012b4cb444254a0c8eb6ab630b7c7f77",155,130,67,16.1940298507463,117,38,3,3
"171","012c53f5397021b11b87113d2cded03b",27,27,0,27,27,0,1,2
"172","012e9024523cb63c0baf3c26d1bacfae",60,47,61,6.88524590163934,35,25,2,1
"173","01369e9d36628c742dc319bbf0a88259",14,14,0,14,14,0,1,2
"174","01400d0edda2774f46732259da9340d7",19,19,0,19,19,0,1,2
"175","01426e3fbf6f4d20c8c4b255fc695b14",42,31,58,5.06896551724138,42,0,2,1
"176","0143ffcceeaaff51b02d66d64e5057bd",167,102,83,14.0843373493976,167,0,3,3
"177","0144fe9e05b99706a88984fbf0e1b5fa",13,13,0,13,13,0,1,2
"178","01461fb2e92672094bde96174899dd1e",24,24,0,24,24,0,1,2
"179","014635187859f855633649a0e853940b",99,56,58,11.948275862069,68,31,2,1
"180","0148786245b4a5eb2e6312b63975a0fe",48,48,0,48,0,48,1,2
"181","014a667a904721b1eec8941617a37983",115,63,65,12.3846153846154,99,16,3,1
"182","014d40a2f3f2a69dcb4b6e1710f2a1b6",95,38,76,8.75,72,23,2,1
"183","015668bde0fe67b5f2b69363df0b8ee4",19,19,0,19,19,0,1,2
"184","015674975686150065be65d527d7dc95",15,15,0,15,15,0,1,2
"185","01597bd49ddea6a772935c29663aa864",56,48,34,11.5294117647059,56,0,2,1
"186","01597c5518b2bbb08c4a8ecf81d5f0dd",51,46,52,6.86538461538461,51,0,2,1
"187","01599b295eb7a50450ea74b9a82ad693",105,66,73,10.0684931506849,63,42,2,3
"188","015b8c00ac1668c3c81f733fc9f0698d",54,32,66,5.72727272727273,54,0,2,1
"189","015be0cae058e56a1873b8cd19ce6173",39,39,0,39,39,0,1,2
"190","015c40d7c7cf4a005806e7af3988a81c",21,21,0,21,0,21,1,2
"191","015cb0e40bdee3fad9d5e8181306747c",16,16,0,16,0,16,1,2
"192","015d378bd4d2c42b30a5847da3c8d4d3",18,18,0,18,18,0,1,2
"193","015d6818ed811f6acb386b47d9d64671",29,29,0,29,0,29,1,2
"194","015debfa4398a9bbb5f8717560d78740",119,67,68,12.25,119,0,3,3
"195","0160c215b086cdcd435db935c37b8a73",68,58,41,11.609756097561,39,29,2,1
"196","0160f36758f314794e86184310316231",143,78,90,11.1222222222222,121,22,3,3
"197","0161a124a13a10a36bdfc42004bbe62a",30,26,9,23.3333333333333,30,0,1,2
"198","0161ba439d5ae412cdbbfd48ed9bdc7c",60,50,84,5,60,0,2,3
"199","016218ff3094a80efea55ec030fcf923",143,85,61,16.4098360655738,99,44,3,3
"200","01635985b044035738661d2a98e40af8",31,31,0,31,31,0,1,2
"201","016381714f92f72c74c616b02c3b6c4b",20,20,0,20,20,0,1,2
"202","016461a2eb3ed80039cc549f0a68e9f7",61,48,49,8.71428571428571,61,0,2,1
"203","016523e7292d8ea780644499ac6b6a2d",78,48,61,8.95081967213115,59,19,2,1
"204","0166bc5e93e3e140d071fdcb4b7a1e03",32,32,0,32,0,32,1,2
"205","0167b70fe0ab2d36c5950962e1bd5966",125,93,71,12.3239436619718,98,27,3,1
"206","016a3c555240e96875145ac82e9e2d2c",108,78,79,9.56962025316456,76,32,3,1
"207","016d83958f16b96521f8cd4320a3eedc",172,91,38,31.6842105263158,172,0,3,3
"208","016dddc23cc5ffd6ba3862e3079ff7b4",50,37,24,14.5833333333333,50,0,2,1
"209","016f1458e3282f8fc752d5820acf33f4",11,11,0,11,11,0,1,2
"210","016fbc6e94414ce879b75834d4fc0403",22,22,0,22,22,0,1,2
"211","017023f8d806abfaffc481a4b2a7c604",14,12,58,1.68965517241379,8,6,2,1
"212","0172f32168ee467a6eb8dc7f3430eb1a",210,117,74,19.8648648648649,210,0,3,3
"213","0173279f33124095c2b1c1e0e11ec95c",56,56,0,56,56,0,1,2
"214","01734d619251b5b7c5e0c73db0d214ef",23,23,0,23,23,0,1,2
"215","01739ec6a9f5d91ecc94ea509c50b44a",88,64,35,17.6,46,42,2,3
"216","01747eb404ca0d07ca97f05338feb610",12,12,0,12,0,12,1,2
"217","0174b9559db88e4e4defd83548fa63d8",26,26,0,26,26,0,1,2
"218","0175f6e65ef5532fb3d09295ca98af67",88,65,63,9.77777777777778,88,0,2,3
"219","0177026248d407202ee791b8404c2658",137,93,49,19.5714285714286,137,0,3,3
"220","017af3a3f45d24c017220f2f92145da3",90,75,55,11.4545454545455,90,0,2,3
"221","017cbedf5937860b274f46945bc7cbd8",16,16,0,16,16,0,1,2
"222","017da4b4f9f783557aa4e33b7cbe8783",40,34,36,7.77777777777778,40,0,2,1
"223","017ea65830268bd44bf6e5d209e72455",128,87,88,10.1818181818182,128,0,3,3
"224","017ec97354fc3b5dd5c7381d432d086b",51,48,16,22.3125,51,0,1,1
"225","017efdab151a7d2012c1326f449f10e4",49,37,48,7.14583333333333,49,0,2,1
"226","017f6c74b3c7ee24b29be300dc2fc550",81,36,46,12.3260869565217,33,48,2,1
"227","0182758e9207c6b64751800028043110",27,27,0,27,27,0,1,2
"228","018491d3892ac934e57db1cfc884227e",163,84,75,15.2133333333333,116,47,3,3
"229","01857b9dc90cb1ae64d92e2369ca2d2e",174,102,64,19.03125,174,0,3,3
"230","0185fdcfd756a8715b3c213b8134246e",11,11,0,11,0,11,1,2
"231","0186bdff091ff215716f7714cc8527ae",104,71,77,9.45454545454546,72,32,2,3
"232","0189bbfacd4a0677837175907eeec246",172,82,62,19.4193548387097,172,0,3,3
"233","018a30985b136d2a4e1f30c095f2ec42",49,49,0,49,49,0,1,2
"234","018b6f180007e76140d2a8b9d9debad0",92,25,76,8.47368421052632,92,0,2,1
"235","018dfae11e082f64c4cf812751a5466b",59,40,46,8.97826086956522,31,28,2,1
"236","018e9ea4070e4df6b1e3e4137f8f42f0",13,11,43,2.11627906976744,13,0,2,1
"237","018f8506e2f8d2673164c07b0f66d515",161,109,70,16.1,108,53,3,3
"238","0195a2df8f9286e15cfce0bd9693c8be",36,36,0,36,36,0,1,2
"239","0199ec854b2b3d0c285eb34db94c7528",4,4,0,4,4,0,1,2
"240","019af1f0b2c89f89ea51a41feb45972d",17,17,0,17,17,0,1,2
"241","019cf11509d168b23e915cb441cded0e",42,42,0,42,42,0,1,2
"242","019e22e814fba9bf8ba22c57358ae7e3",10,10,0,10,10,0,1,2
"243","01a08c56824b59fba0b69b27342efb85",33,33,0,33,33,0,1,2
"244","01a21c09e3aa7a7b33f84b2906139031",23,23,0,23,23,0,1,2
"245","01a247953015c71aa8b2d17fa8fe94b2",21,21,0,21,0,21,1,2
"246","01a60d17b9ddef63ee7e3d432daf3f9c",35,35,0,35,35,0,1,2
"247","01a7a60c5c41646abf905002b5743494",36,36,0,36,0,36,1,2
"248","01a8b4783ff1f37288e8213b029a4ed4",48,48,0,48,0,48,1,2
"249","01ae848110251a33a74328e79393f608",8,8,0,8,8,0,1,2
"250","01ae904a65d6e70d3c09ff3eb00ee7a9",95,86,67,9.92537313432836,70,25,3,1
"251","01af3905e8590efd1b2b4fbdda9ed93d",28,28,0,28,28,0,1,2
"252","01b19e93c09cab04f5aaae3c95560597",22,22,0,22,22,0,1,2
"253","01b241d31f5cb00108a6114e5f276223",5,5,0,5,5,0,1,2
"254","01b407186e965bc810f816ed18742dbc",84,58,72,8.16666666666667,33,51,2,3
"255","01b87c2f70c8806206d61929c5dae86a",8,8,0,8,8,0,1,2
"256","01b9cd10336b29c0695a959606e7ed3a",124,90,63,13.7777777777778,85,39,3,3
"257","01bd469da2ad05b45e23142072253c12",31,31,0,31,31,0,1,2
"258","01bd5a51c0b7e6d836b54358713aaf9c",29,29,0,29,29,0,1,2
"259","01c0c56d49b48bebba920628066d4824",72,54,65,7.75384615384615,49,23,2,1
"260","01c268cd65305f00ae691903f30ffe98",37,37,0,37,0,37,1,2
"261","01c37cdf5f284c4aab2c8ca8c77eb3f8",103,65,21,34.3333333333333,103,0,3,3
"262","01c3a379e029f541cc580dc1fddb0e8f",21,21,0,21,21,0,1,2
"263","01c733b4501e434b78e0bf6a678440fe",49,44,22,15.5909090909091,49,0,2,1
"264","01ce81eb415488a641554906594ef949",5,5,0,5,5,0,1,2
"265","01cfa36d3f53e51434df7b22fa9ac047",112,61,66,11.8787878787879,112,0,3,3
"266","01d12aa9b55edb6518fefec5737763d0",94,45,21,31.3333333333333,94,0,1,2
"267","01d218aadad730fa56a7ce1d483ea8a1",92,46,42,15.3333333333333,92,0,2,3
"268","01d7b2b9880d87cca390088adf7cc829",14,10,43,2.27906976744186,11,3,2,1
"269","01d81f945ed2c620f5570410e9a1b0e1",10,10,0,10,10,0,1,2
"270","01d87a8dec57e4f945945416646539f6",46,46,0,46,46,0,1,2
"271","01d87e6d090f4d8e3b8fc3662e0e69a3",13,13,0,13,13,0,1,2
"272","01d8ad78d095adcb1867f4abe60f3c2a",34,34,0,34,0,34,1,2
"273","01d8cff2d368b1d6f21d7b7f23cf2280",33,33,0,33,33,0,1,2
"274","01da301552bf05066725bb2261508150",197,121,50,27.58,197,0,3,3
"275","01dbdbc27b4904cf9d26978409fad3b4",19,19,0,19,19,0,1,2
"276","01dcb64394eed4d1f9e3e3dd736c341e",73,58,38,13.4473684210526,30,43,2,1
"277","01dcc33f2185cf4b3b780fe20388d215",31,28,57,3.80701754385965,17,14,2,1
"278","01dd91e8bc8ce8aa6215b98c997616ab",63,54,35,12.6,63,0,2,3
"279","01dd96fdf225fe12fd15448ec31fe142",8,8,0,8,8,0,1,2
"280","01deaf75c91b7b262cc6da19bdbaf2d4",33,33,0,33,33,0,1,2
"281","01dfb107e6ae4fea7231108d9a87b6c3",43,39,14,21.5,43,0,1,1
"282","01dfda7bb3b0af2569ac1ce10cb0eb08",18,18,0,18,0,18,1,2
"283","01dff2de0f1bda0d6a4d7d9c324c1452",44,26,49,6.28571428571429,44,0,2,1
"284","01e201c147ba4a58df19468036e2048f",62,48,60,7.23333333333333,62,0,2,3
"285","01e72668e571dbc6a1c8c08bc46c9887",29,29,0,29,29,0,1,2
"286","01e7f5245299bdbe4fc49c6f182048bd",36,36,0,36,36,0,1,2
"287","01e886a01b075fe1a5970e442c4e7817",88,80,31,19.8709677419355,88,0,2,3
"288","01e9717d493dae120363ca9a8df6affa",83,53,65,8.93846153846154,49,34,2,1
"289","01e9dec935b9cd32d494c14a682cf72c",26,17,18,10.1111111111111,15,11,1,1
"290","01ea4b53adae003d2d7451c65ae5ea9e",166,122,73,15.9178082191781,135,31,3,3
"291","01ed1caed0c89ef6fd2f4a7b71ddff3c",50,41,50,7,50,0,2,1
"292","01eee73ab8d528c94552ba07fdcbd23c",12,12,0,12,12,0,1,2
"293","01f20007e6eda24402213967b516305f",108,77,30,25.2,53,55,3,3
"294","01f2bc4014030805aab677e5a05b43d2",99,72,21,33,99,0,3,3
"295","01f42c0b96bb14286cdf6beb20bbf76f",126,58,42,21,126,0,3,3
"296","01f48b5d7a3d04f71683f6cfa6a2631e",24,24,0,24,0,24,1,2
"297","01f538058225c3293b0058d9dda3221c",200,97,75,18.6666666666667,171,29,3,3
"298","01f89c9273cd4d1c16e84265b2a342fd",27,23,14,13.5,27,0,1,1
"299","0202db1be6c97c7aa12174e2555b77ac",6,6,3,14,6,0,1,2
"300","02062c58dc38bbc67f88e3b314f45742",111,50,69,11.2608695652174,111,0,2,3
"301","0207b742b9fa30cfd656351a745a1a82",16,16,0,16,16,0,1,2
"302","020896434583f2160339b9e20c0c424b",6,3,56,0.75,6,0,2,1
"303","0208b2566a5760db57b63f74edc32f8b",39,39,45,6.06666666666667,6,33,2,1
"304","020914cd34c55f46673a4c85a6a510a2",43,43,0,43,0,43,1,2
"305","0209a173a5032a016de658b78bebe1ff",17,17,0,17,0,17,1,2
"306","020aea392659955d53764b742105ffb1",76,63,42,12.6666666666667,76,0,2,3
"307","020dcd38222eb51265ff9086dfa18f50",30,30,0,30,30,0,1,2
"308","020f7628b5fed5479eef29e9f6cd4eb2",42,42,0,42,42,0,1,2
"309","020fe3c0b8eded2d501a3f727a948dc8",17,17,0,17,17,0,1,2
"310","021106ad9457c59fb08950ed482db228",80,51,28,20,80,0,2,1
"311","021130f2cb0b48a1ec4dc31fd95e528d",12,12,0,12,12,0,1,2
"312","02116948fdaac231e31448ca0be1fb34",15,15,0,15,15,0,1,2
"313","02116a416d3aa8456c93e12d53672a4d",191,89,88,15.1931818181818,191,0,3,3
"314","0213d1ac8383cee0460d49fc93e315b3",14,14,0,14,14,0,1,2
"315","021444327a21e32bde4c6513eaeca892",87,52,65,9.36923076923077,66,21,2,1
"316","0219648b555ead892fc43d0255696d76",111,77,69,11.2608695652174,68,43,3,3
"317","021c3f4713f090bb86dd5ee9cc210018",33,33,0,33,33,0,1,2
"318","02204680676e91e797650418e664b1d9",188,103,50,26.32,188,0,3,3
"319","022053d5ea18b49be9c25c7312e1e5ae",60,46,56,7.5,60,0,2,1
"320","02236575bc8225955cb1ff2f7e3d4b4c",214,107,78,19.2051282051282,186,28,3,3
"321","02248a68a2c42040765a3521a3f224dd",92,65,13,49.5384615384615,54,38,1,2
"322","0224fea4f86ca43c28e44cbce8c3fa5c",22,22,0,22,22,0,1,2
"323","0225be8593176cc536d207b9472e556d",40,35,16,17.5,40,0,1,1
